ase_id,chr,strand,out_donor,out_acceptor,in_junction
16@+@50880261^50881907-@50880520^50881907-,16,+,50880261^,50881907-,50880520^50881907-
16@+@50884309^50884482-@50884322^50884482-,16,+,50884309^,50884482-,50884322^50884482-
16@+@50884277^50884482-@50884322^50884482-,16,+,50884277^,50884482-,50884322^50884482-
16@+@50884277^50884482-@50884309^50884482-,16,+,50884277^,50884482-,50884309^50884482-
16@+@50884741^50893661-@50884747^50893661-,16,+,50884741^,50893661-,50884747^50893661-
16@+@83808118^83808680-@83808121^83808680-,16,+,83808118^,83808680-,83808121^83808680-
16@+@19525019^19525719-@19525224^19525719-,16,+,19525019^,19525719-,19525224^19525719-
16@+@67661587^67661893-@67661677^67661893-,16,+,67661587^,67661893-,67661677^67661893-
16@-@67685512^67676053-@67685457^67676053-,16,-,67685512^,67676053-,67685457^67676053-
16@-@67831841^67831358-@67831754^67831612-67831576^67831358-,16,-,67831841^,67831358-,67831754^67831612-67831576^67831358-
16@-@67829930^67829516-@67829765^67829516-,16,-,67829930^,67829516-,67829765^67829516-
16@-@67829922^67829516-@67829765^67829516-,16,-,67829922^,67829516-,67829765^67829516-
16@-@67935420^67934948-@67935296^67934948-,16,-,67935420^,67934948-,67935296^67934948-
16@+@88577375^88586600-@88577726^88586600-,16,+,88577375^,88586600-,88577726^88586600-
16@-@88647101^88646197-@88646755^88646197-,16,-,88647101^,88646197-,88646755^88646197-
16@-@88657915^88657582-@88657735^88657582-,16,-,88657915^,88657582-,88657735^88657582-
16@+@67647191^67647299-@67647206^67647299-,16,+,67647191^,67647299-,67647206^67647299-
16@+@30185407^30186816-@30186720^30186816-,16,+,30185407^,30186816-,30186720^30186816-
16@+@89727325^89729235-@89727357^89729235-,16,+,89727325^,89729235-,89727357^89729235-
16@+@88806638^88807051-@88806674^88807051-,16,+,88806638^,88807051-,88806674^88807051-
16@-@88811550^88810148-@88811497^88810148-,16,-,88811550^,88810148-,88811497^88810148-
16@+@88858789^88859893-@88858791^88859663-88859750^88859893-,16,+,88858789^,88859893-,88858791^88859663-88859750^88859893-
16@-@89799172^89799079-@89799152^89799079-,16,-,89799172^,89799079-,89799152^89799079-
16@-@89799172^89799079-@89799166^89799079-,16,-,89799172^,89799079-,89799166^89799079-
16@-@89799166^89799079-@89799152^89799079-,16,-,89799166^,89799079-,89799152^89799079-
16@-@89799166^89796018-@89798951^89796018-,16,-,89799166^,89796018-,89798951^89796018-
16@-@89799166^89796018-@89799152^89799079-89798951^89796018-,16,-,89799166^,89796018-,89799152^89799079-89798951^89796018-
16@-@89799166^89792547-@89798951^89796018-89795906^89792547-,16,-,89799166^,89792547-,89798951^89796018-89795906^89792547-
16@-@89799166^89792547-@89799152^89799079-89798951^89796018-89795906^89792547-,16,-,89799166^,89792547-,89799152^89799079-89798951^89796018-89795906^89792547-
16@-@89769837^89767237-@89769708^89767237-,16,-,89769837^,89767237-,89769708^89767237-
16@-@89739133^89738974-@89739129^89738974-,16,-,89739133^,89738974-,89739129^89738974-
16@-@27471748^27470395-@27471565^27470395-,16,-,27471748^,27470395-,27471565^27470395-
16@-@27464395^27463592-@27464320^27463592-,16,-,27464395^,27463592-,27464320^27463592-
16@-@27718334^27708918-@27718243^27708918-,16,-,27718334^,27708918-,27718243^27708918-
16@+@85805104^85805733-@85805153^85805733-,16,+,85805104^,85805733-,85805153^85805733-
16@+@85918803^85920109-@85918807^85920109-,16,+,85918803^,85920109-,85918807^85920109-
16@-@3244254^3243892-@3244136^3243892-,16,-,3244254^,3243892-,3244136^3243892-
16@-@27241799^27235299-@27241353^27235299-,16,-,27241799^,27235299-,27241353^27235299-
16@-@27226720^27225236-@27225726^27225236-,16,-,27226720^,27225236-,27225726^27225236-
16@+@655885^656302-@655889^656302-,16,+,655885^,656302-,655889^656302-
16@+@660714^661051-@660870^661051-,16,+,660714^,661051-,660870^661051-
16@+@662844^665679-@663064^665679-,16,+,662844^,665679-,663064^665679-
16@+@681880^682020-@681903^682020-,16,+,681880^,682020-,681903^682020-
16@-@683910^683781-@683861^683781-,16,-,683910^,683781-,683861^683781-
16@-@682958^682874-@682953^682874-,16,-,682958^,682874-,682953^682874-
16@+@668154^668353-@668236^668353-,16,+,668154^,668353-,668236^668353-
16@+@668411^668656-@668569^668656-,16,+,668411^,668656-,668569^668656-
16@-@30245775^30245611-@30245765^30245611-,16,-,30245775^,30245611-,30245765^30245611-
16@+@14322543^14322968-@14322547^14322968-,16,+,14322543^,14322968-,14322547^14322968-
16@+@14322543^14323297-@14322547^14323297-,16,+,14322543^,14323297-,14322547^14323297-
16@+@14322543^14326013-@14322547^14326013-,16,+,14322543^,14326013-,14322547^14326013-
16@+@14322543^14326013-@14322547^14323297-14323383^14325551-14325590^14326013-,16,+,14322543^,14326013-,14322547^14323297-14323383^14325551-14325590^14326013-
16@+@14322543^14326013-@14322547^14323297-14323383^14326013-,16,+,14322543^,14326013-,14322547^14323297-14323383^14326013-
16@+@14322543^14326013-@14322547^14323225-14323383^14326013-,16,+,14322543^,14326013-,14322547^14323225-14323383^14326013-
16@-@14628191^14627136-@14628172^14627336-14627269^14627136-,16,-,14628191^,14627136-,14628172^14627336-14627269^14627136-
16@-@14628172^14617650-@14627106^14617650-,16,-,14628172^,14617650-,14627106^14617650-
16@-@14610644^14606526-@14609058^14608319-14608281^14606526-,16,-,14610644^,14606526-,14609058^14608319-14608281^14606526-
16@-@14628172^14604226-@14627106^14617650-14617590^14610809-14610644^14609123-14609058^14608319-14608281^14606526-14606484^14604226-,16,-,14628172^,14604226-,14627106^14617650-14617590^14610809-14610644^14609123-14609058^14608319-14608281^14606526-14606484^14604226-
16@-@14593301^14586361-@14591913^14586361-,16,-,14593301^,14586361-,14591913^14586361-
16@-@14593301^14584422-@14591913^14586361-14586318^14584791-14584749^14584422-,16,-,14593301^,14584422-,14591913^14586361-14586318^14584791-14584749^14584422-
16@-@82164115^82151514-@82164082^82151514-,16,-,82164115^,82151514-,82164082^82151514-
16@-@82164115^82151514-@82164082^82162313-82162212^82151514-,16,-,82164115^,82151514-,82164082^82162313-82162212^82151514-
16@+@81880953^81883269-@81881238^81883269-,16,+,81880953^,81883269-,81881238^81883269-
16@-@29911815^29911557-@29911661^29911557-,16,-,29911815^,29911557-,29911661^29911557-
16@-@11828699^11821755-@11828322^11824739-11824527^11821755-,16,-,11828699^,11821755-,11828322^11824739-11824527^11821755-
16@-@11821638^11820297-@11821634^11820297-,16,-,11821638^,11820297-,11821634^11820297-
16@+@58001581^58002479-@58001588^58002479-,16,+,58001581^,58002479-,58001588^58002479-
16@+@58002590^58009929-@58002663^58009929-,16,+,58002590^,58009929-,58002663^58009929-
16@+@58002590^58009929-@58002645^58009929-,16,+,58002590^,58009929-,58002645^58009929-
16@+@58002645^58009929-@58002663^58009929-,16,+,58002645^,58009929-,58002663^58009929-
16@+@58002645^58014273-@58002663^58009929-58010112^58014273-,16,+,58002645^,58014273-,58002663^58009929-58010112^58014273-
16@+@58014294^58017334-@58014326^58017334-,16,+,58014294^,58017334-,58014326^58017334-
16@-@67659903^67659795-@67659877^67659795-,16,-,67659903^,67659795-,67659877^67659795-
16@-@67659720^67659613-@67659702^67659613-,16,-,67659720^,67659613-,67659702^67659613-
16@-@67659537^67659079-@67659229^67659079-,16,-,67659537^,67659079-,67659229^67659079-
16@-@67658555^67657853-@67657986^67657853-,16,-,67658555^,67657853-,67657986^67657853-
16@+@50697316^50699488-@50698039^50699488-,16,+,50697316^,50699488-,50698039^50699488-
16@+@50712373^50716587-@50712401^50716587-,16,+,50712373^,50716587-,50712401^50716587-
16@+@50712373^50719925-@50712401^50719925-,16,+,50712373^,50719925-,50712401^50719925-
16@+@50712373^50719925-@50712401^50716587-50716670^50716891-50716974^50719925-,16,+,50712373^,50719925-,50712401^50716587-50716670^50716891-50716974^50719925-
16@+@50712401^50722622-@50712637^50722622-,16,+,50712401^,50722622-,50712637^50722622-
16@+@50712373^50722622-@50712637^50722622-,16,+,50712373^,50722622-,50712637^50722622-
16@+@50712373^50722622-@50712401^50719925-50720008^50722622-,16,+,50712373^,50722622-,50712401^50719925-50720008^50722622-
16@+@50712373^50722622-@50712401^50722622-,16,+,50712373^,50722622-,50712401^50722622-
16@+@50712373^50722622-@50712401^50716587-50716670^50716891-50716974^50719925-50720008^50722622-,16,+,50712373^,50722622-,50712401^50716587-50716670^50716891-50716974^50719925-50720008^50722622-
16@-@1487761^1486579-@1487316^1486579-,16,-,1487761^,1486579-,1487316^1486579-
16@+@67000779^67000857-@67000783^67000857-,16,+,67000779^,67000857-,67000783^67000857-
16@+@67001002^67001308-@67001046^67001308-,16,+,67001002^,67001308-,67001046^67001308-
16@+@67000990^67001308-@67001046^67001308-,16,+,67000990^,67001308-,67001046^67001308-
16@+@67000990^67001308-@67001002^67001308-,16,+,67000990^,67001308-,67001002^67001308-
16@+@4694238^4694958-@4694308^4694958-,16,+,4694238^,4694958-,4694308^4694958-
16@+@22513600^22513764-@22513610^22513764-,16,+,22513600^,22513764-,22513610^22513764-
16@+@22519269^22523820-@22519414^22523820-,16,+,22519269^,22523820-,22519414^22523820-
16@+@22527642^22527829-@22527665^22527829-,16,+,22527642^,22527829-,22527665^22527829-
16@-@69726501^69718534-@69726433^69718534-,16,-,69726501^,69718534-,69726433^69718534-
16@-@69748951^69748329-@69748918^69748329-,16,-,69748951^,69748329-,69748918^69748329-
16@+@69647167^69653236-@69647586^69653236-,16,+,69647167^,69653236-,69647586^69653236-
16@+@87975185^87981036-@87975207^87981036-,16,+,87975185^,87981036-,87975207^87981036-
16@+@87975185^87981036-@87975203^87981036-,16,+,87975185^,87981036-,87975203^87981036-
16@+@87975185^87981036-@87975203^87978440-87978692^87981036-,16,+,87975185^,87981036-,87975203^87978440-87978692^87981036-
16@+@87975203^87981036-@87975207^87981036-,16,+,87975203^,87981036-,87975207^87981036-
16@-@8923354^8921295-@8923215^8921295-,16,-,8923354^,8921295-,8923215^8921295-
16@-@29454016^29447026-@29452109^29450276-29450112^29447026-,16,-,29454016^,29447026-,29452109^29450276-29450112^29447026-
16@+@49285520^49287367-@49285623^49287367-,16,+,49285520^,49287367-,49285623^49287367-
16@-@4253677^4247061-@4253647^4247061-,16,-,4253677^,4247061-,4253647^4247061-
16@-@4246989^4246860-@4246973^4246860-,16,-,4246989^,4246860-,4246973^4246860-
16@-@4246989^4246839-@4246973^4246839-,16,-,4246989^,4246839-,4246973^4246839-
16@-@72570451^72555326-@72570435^72555326-,16,-,72570451^,72555326-,72570435^72555326-
16@-@72570451^72523415-@72570435^72555326-72555265^72523415-,16,-,72570451^,72523415-,72570435^72555326-72555265^72523415-
16@-@72570451^72523415-@72570435^72555326-72555265^72540611-72540578^72523415-,16,-,72570451^,72523415-,72570435^72555326-72555265^72540611-72540578^72523415-
16@-@72284577^72283634-@72284572^72283634-,16,-,72284577^,72283634-,72284572^72283634-
16@-@54925101^54923650-@54925076^54923650-,16,-,54925101^,54923650-,54925076^54923650-
16@+@88671465^88671813-@88671693^88671813-,16,+,88671465^,88671813-,88671693^88671813-
16@+@88672114^88673604-@88672122^88673604-,16,+,88672114^,88673604-,88672122^88673604-
16@-@26594737^26584944-@26594710^26584944-,16,-,26594737^,26584944-,26594710^26584944-
16@+@29864386^29865160-@29864391^29864728-29864875^29865160-,16,+,29864386^,29865160-,29864391^29864728-29864875^29865160-
16@-@3129461^3129310-@3129421^3129310-,16,-,3129461^,3129310-,3129421^3129310-
16@-@3129461^3125966-@3129248^3125966-,16,-,3129461^,3125966-,3129248^3125966-
16@-@3129461^3125966-@3129421^3129310-3129248^3125966-,16,-,3129461^,3125966-,3129421^3129310-3129248^3125966-
16@-@3129458^3124898-@3129248^3124898-,16,-,3129458^,3124898-,3129248^3124898-
16@-@3129461^3124898-@3129458^3124898-,16,-,3129461^,3124898-,3129458^3124898-
16@-@3129461^3124898-@3129248^3124898-,16,-,3129461^,3124898-,3129248^3124898-
16@-@70523373^70519731-@70523087^70519731-,16,-,70523373^,70519731-,70523087^70519731-
16@-@70519677^70517740-@70519649^70517740-,16,-,70519677^,70517740-,70519649^70517740-
16@+@11003257^11020193-@11003305^11020193-,16,+,11003257^,11020193-,11003305^11020193-
16@+@11044072^11047292-@11044105^11047292-,16,+,11044072^,11047292-,11044105^11047292-
16@+@25076183^25078444-@25076274^25078444-,16,+,25076183^,25078444-,25076274^25078444-
16@+@25128566^25132402-@25128570^25132402-,16,+,25128566^,25132402-,25128570^25132402-
16@+@25170797^25174937-@25170805^25174937-,16,+,25170797^,25174937-,25170805^25174937-
16@-@2671595^2670974-@2671345^2670974-,16,-,2671595^,2670974-,2671345^2670974-
16@-@2671595^2670974-@2671345^2671231-2671104^2670974-,16,-,2671595^,2670974-,2671345^2671231-2671104^2670974-
16@-@2670864^2669561-@2670810^2669561-,16,-,2670864^,2669561-,2670810^2669561-
16@-@2671345^2669561-@2671024^2669561-,16,-,2671345^,2669561-,2671024^2669561-
16@-@2671595^2669561-@2671024^2669561-,16,-,2671595^,2669561-,2671024^2669561-
16@-@2671595^2669561-@2671345^2669561-,16,-,2671595^,2669561-,2671345^2669561-
16@-@2671595^2669561-@2671345^2671231-2671024^2669561-,16,-,2671595^,2669561-,2671345^2671231-2671024^2669561-
16@-@2671345^2663407-@2669411^2663407-,16,-,2671345^,2663407-,2669411^2663407-
16@-@2671595^2663407-@2669411^2663407-,16,-,2671595^,2663407-,2669411^2663407-
16@-@2671345^2663407-@2671024^2669561-2669411^2663407-,16,-,2671345^,2663407-,2671024^2669561-2669411^2663407-
16@-@2671595^2663407-@2671024^2669561-2669411^2663407-,16,-,2671595^,2663407-,2671024^2669561-2669411^2663407-
16@-@2671345^2663407-@2669411^2668040-2667963^2663407-,16,-,2671345^,2663407-,2669411^2668040-2667963^2663407-
16@-@2671595^2663407-@2669411^2668040-2667963^2663407-,16,-,2671595^,2663407-,2669411^2668040-2667963^2663407-
16@-@2671595^2663407-@2671345^2663407-,16,-,2671595^,2663407-,2671345^2663407-
16@-@2671595^2663407-@2671345^2669561-2669411^2663407-,16,-,2671595^,2663407-,2671345^2669561-2669411^2663407-
16@-@2671595^2663407-@2671345^2671231-2671024^2669561-2669411^2663407-,16,-,2671595^,2663407-,2671345^2671231-2671024^2669561-2669411^2663407-
16@-@2111816^2106948-@2108252^2108032-2107883^2106948-,16,-,2111816^,2106948-,2108252^2108032-2107883^2106948-
16@-@2103432^2102970-@2103266^2102970-,16,-,2103432^,2102970-,2103266^2102970-
16@-@2103266^2102970-@2103105^2102970-,16,-,2103266^,2102970-,2103105^2102970-
16@-@2103725^2102970-@2103266^2102970-,16,-,2103725^,2102970-,2103266^2102970-
16@-@2103725^2102970-@2103516^2103390-2103266^2102970-,16,-,2103725^,2102970-,2103516^2103390-2103266^2102970-
16@-@2103432^2102970-@2103105^2102970-,16,-,2103432^,2102970-,2103105^2102970-
16@-@2103725^2102970-@2103432^2102970-,16,-,2103725^,2102970-,2103432^2102970-
16@-@2103725^2102970-@2103105^2102970-,16,-,2103725^,2102970-,2103105^2102970-
16@+@2234949^2235081-@2235001^2235081-,16,+,2234949^,2235081-,2235001^2235081-
16@-@2243369^2243224-@2243318^2243224-,16,-,2243369^,2243224-,2243318^2243224-
16@-@2267189^2264760-@2267175^2264760-,16,-,2267189^,2264760-,2267175^2264760-
16@-@2264183^2263287-@2264176^2263287-,16,-,2264183^,2263287-,2264176^2263287-
16@-@2263142^2262842-@2263096^2262842-,16,-,2263142^,2262842-,2263096^2262842-
16@+@6019901^6316995-@6019992^6316995-,16,+,6019901^,6316995-,6019992^6316995-
16@-@67963437^67961706-@67962244^67961706-,16,-,67963437^,67961706-,67962244^67961706-
16@+@31703363^31704220-@31703367^31704220-,16,+,31703363^,31704220-,31703367^31704220-
16@+@31705994^31706421-@31706034^31706421-,16,+,31705994^,31706421-,31706034^31706421-
16@+@31705994^31706891-@31706034^31706891-,16,+,31705994^,31706891-,31706034^31706891-
16@+@31705994^31706891-@31706034^31706421-31706454^31706891-,16,+,31705994^,31706891-,31706034^31706421-31706454^31706891-
16@-@21819302^21818761-@21819109^21818761-,16,-,21819302^,21818761-,21819109^21818761-
16@-@21820295^21817518-@21818656^21817518-,16,-,21820295^,21817518-,21818656^21817518-
16@+@14929421^14930166-@14930031^14930166-,16,+,14929421^,14930166-,14930031^14930166-
16@+@14949037^14950050-@14949936^14950050-,16,+,14949037^,14950050-,14949936^14950050-
16@+@15001856^15004187-@15001887^15004187-,16,+,15001856^,15004187-,15001887^15004187-
16@-@15048078^15047920-@15047997^15047920-,16,-,15048078^,15047920-,15047997^15047920-
16@-@15047442^15044407-@15047418^15044407-,16,-,15047442^,15044407-,15047418^15044407-
16@-@2840842^2839931-@2840810^2840308-2840148^2839931-,16,-,2840842^,2839931-,2840810^2840308-2840148^2839931-
16@+@56354987^56356103-@56355081^56356103-,16,+,56354987^,56356103-,56355081^56356103-
16@+@56354987^56356103-@56355081^56355256-56355328^56356103-,16,+,56354987^,56356103-,56355081^56355256-56355328^56356103-
16@-@29500143^29495607-@29499998^29495607-,16,-,29500143^,29495607-,29499998^29495607-
16@+@67174340^67174621-@67174464^67174621-,16,+,67174340^,67174621-,67174464^67174621-
16@+@67174454^67174621-@67174464^67174621-,16,+,67174454^,67174621-,67174464^67174621-
16@+@67174340^67174621-@67174454^67174621-,16,+,67174340^,67174621-,67174454^67174621-
16@-@1781358^1778612-@1781193^1778612-,16,-,1781358^,1778612-,1781193^1778612-
16@-@57761413^57761171-@57761315^57761171-,16,-,57761413^,57761171-,57761315^57761171-
16@+@28872705^28873170-@28872758^28873170-,16,+,28872705^,28873170-,28872758^28873170-
16@+@28872705^28873447-@28872758^28873170-28873269^28873447-,16,+,28872705^,28873447-,28872758^28873170-28873269^28873447-
16@+@28872705^28873447-@28872758^28873447-,16,+,28872705^,28873447-,28872758^28873447-
16@+@89981918^89984531-@89981923^89984531-,16,+,89981918^,89984531-,89981923^89984531-
16@+@89984599^89988852-@89984648^89988852-,16,+,89984599^,89988852-,89984648^89988852-
16@+@89984617^89990866-@89984648^89988852-89988951^89990866-,16,+,89984617^,89990866-,89984648^89988852-89988951^89990866-
16@+@89984599^89990866-@89984648^89988852-89988951^89990866-,16,+,89984599^,89990866-,89984648^89988852-89988951^89990866-
16@+@89984599^89990866-@89984617^89990866-,16,+,89984599^,89990866-,89984617^89990866-
16@+@89984599^89993768-@89984617^89990866-89991003^89992721-89992828^89993768-,16,+,89984599^,89993768-,89984617^89990866-89991003^89992721-89992828^89993768-
16@+@89984599^89993768-@89984648^89988852-89988951^89990866-89991003^89992721-89992828^89993768-,16,+,89984599^,89993768-,89984648^89988852-89988951^89990866-89991003^89992721-89992828^89993768-
16@+@90094639^90095134-@90094829^90095134-,16,+,90094639^,90095134-,90094829^90095134-
17@-@4070811^4067242-@4070684^4067242-,17,-,4070811^,4067242-,4070684^4067242-
17@-@1436790^1423650-@1436620^1423650-,17,-,1436790^,1423650-,1436620^1423650-
